address,city,id,name,state,type,x,y,zip,first_appearance,final_appearance,block_fips,tract_fips
4 N. Weinbach Ave.,Evansville,1314.0,Turoni's Pizzery & Brewery,IN,BrewHouse,-87.5291838566,37.9772695131,47711,2011,2015,181630003002010,18163000300
1859 Mountain Rd.,Stowe,1314.0,Shed Restaurant & Brewery,VT,BrewPub,-72.7115208141,44.4735405444,5672,2006,2015,500159536003014,50015953600
4350 Waialo Rd.,Port Allen,1347.0,Kauai Island Brewery & Grill,HI,BrewPub,-159.58697,21.901316,96705,2013,2015,150070407005025,15007040700
9400 Kaumualii Highway,Waimea,1347.0,Waimea Brewing Co.,HI,BrewPub,-159.675325155,21.9595592443,96796,2007,2012,150070409003005,15007040900
6810 Caratoke Hwy,Grandy,1357.0,Weeping Radish Eco Farm & Brewery,NC,BrewPub,-75.870982,36.219132,27939,2012,2015,370531104021017,37053110402
North Caratoke Hwy (bt. James Wy & Buster Newbern),Jarvisburg,1357.0,Weeping Radish Brewery & Bavarian Restaurant,NC,BrewPub,-75.861915,36.17786,27947,2009,2011,370531104022006,37053110402
2030 Main St.,Ferndale,1365.0,Whatcom Brewing @ the Frank-n-Stein,WA,BrewPub,-122.5912,48.8467,98248,2007,2010,530730105024013,53073010502
161 E. Bay St. ,Charleston,1365.0,Southend Brewery & Smokehouse ,SC,BrewPub,-79.9273032615,32.778264858,29401,2006,2015,450190002001019,45019000200
27746 McBean Pkwy,Santa Clarita,1377.0,Wolf Creek Restaurant & Brewing Co.,CA,BrewPub,-118.552932196,34.4460724068,91354,2012,2015,060379201101011,06037920110
147 W. Broadway ,Salt Lake City,1377.0,Squatter's Pub Brewery (SLC Brewing Co.),UT,BrewPub,-111.894924337,40.7623129436,84101,2006,2015,490351025001038,49035102500
1999 Citracado Parkway ,Escondido,1396.0,Stone Brewing Co.,CA,MicroBrewery,-117.1189785,33.112150019,92029,2006,2015,060730203072051,06073020307
209 West Holland Ave.,Alpine,1396.0,Edelweiss Brewery & Restaurant,TX,BrewPub,-103.662458673,30.3572826442,79830,2007,2008,480439504002015,48043950400
223-301 N. Franklin St.,Watkins Glen,1418.0,Crooked Rooster Brewpub,NY,BrewPub,-76.8738591671,42.3811861649,14891,2011,2015,360979504002028,36097950400
160 Flynn Ave. ,Burlington,1418.0,Switchback Brewing Company ,VT,MicroBrewery,-73.219794363,44.4558518566,5401,2006,2015,500070010002008,50007001000
100 Highland Park Village,Dallas,1419.0,Stampede Brewing Co.,TX,MicroBrewery,-96.804877,32.835905,75205,2010,2010,481130198002004,48113019800
320 S. Clinton St. ,Syracuse,1419.0,Syracuse Suds Factory ,NY,BrewPub,-76.1537953353,43.0486289239,13202,2006,2015,360670032001040,36067003200
220 E. Broadway Blvd.,Tucson,1419.0,Thunder Canyon Brewery Restaurant & Pub,AZ,BrewPub,-110.966426,32.221276,85701,2014,2015,040190001001004,04019000100
100 N. Pagosa Blvd.,Pagosa Springs,1448.0,Pagosa Brewing Co.,CO,MicroBrewery,-107.079995871,37.2556694406,81147,2007,2008,080079742003037,08007974200
118 N. Pagosa Blvd.,Pagosa Springs,1448.0,Pagosa Brewing Co.,CO,MicroBrewery,-107.078971,37.255176,81147,2009,2015,080079742003037,08007974200
65 N. San Pedro St. ,San Jose,1448.0,Tied House Cafe & Brewery ,CA,BrewPub,-121.893937338,37.3362011218,95113,2006,2009,060855008001013,06085500800
3272 E. Pine Ave.,Meridian,1459.0,Ram Restaurant & Brewery,ID,BrewPub,-116.352703571,43.612449806,83642,2007,2015,160010103211016,16001010321
279 Springfield Ave.,Berkeley Heights,1459.0,Trap Rock Restaurant & Brewery,NJ,BrewPub,-74.4348849233,40.6890708669,7922,2006,2015,340390382025005,34039038202
6 E. Dexter Plaza,Pearl River,1463.0,Defiant Brewing Co.,NY,MicroBrewery,-74.0230679512,41.0595016752,10965,2007,2015,360870127003003,36087012700
186 Fountain St. ,Providence,1463.0,Trinity Brewhouse & Restaurant,RI,BrewPub,-71.4168467631,41.8219705224,2903,2006,2015,440070008001083,44007000800
200 N. Main St.,Las Vegas,1464.0,Triple 7 Restaurant & Brewery,NV,BrewPub,-115.145708273,36.1730091174,89125,2006,2015,320030007003032,32003000700
99 Castleton St.,Pleasantville,1464.0,Captain Lawrence Brewing Co.,NY,MicroBrewery,-73.7908944322,41.1279780509,10570,2007,2012,361190122005050,36119012200
1920 Shattuck Ave. ,Berkeley,1465.0,Triple Rock Brewery & Alehouse,CA,BrewPub,-122.269106428,37.8735329803,94704,2006,2015,060014224002010,06001422400
2204 NE Alberta St,Portland,1465.0,"Mash Tun, The",OR,BrewPub,-122.642602466,45.5589029334,97211,2007,2015,410510032002001,41051003200
512 Ramsay Way,Kent,1469.0,Ram Restaurant & Brewery,WA,BrewPub,-122.234929993,47.3831199931,98032,2007,2015,530330292031063,53033029203
58 Broad St.,Lyndonville,1469.0,Trout River Brewing Co.,VT,MicroBrewery,-72.001219517,44.5204597846,5851,2006,2015,500059573002041,50005957300
219 Lawn St. #B,Martinsburg,1471.0,Mountaineer Brewing Co.,WV,MicroBrewery,-77.9513,39.4643,25405,2008,2014,540039715002000,54003971500
480 Williamsport Pike,Martinsburg,1471.0,Mountaineer Brewing Co.,WV,MicroBrewery,-77.9526,39.479,25401,2007,2007,540039713004066,54003971300
2138 Hamilton Rd.,Okemos,1472.0,Tuba Charlie's Brewpub @ Travelers Club,MI,BrewPub,-84.4289363066,42.7170061284,48864,2006,2013,260650049011037,26065004901
1 Nelson Blvd.,Thomas,1472.0,Mountain State Brewing Co.,WV,MicroBrewery,-79.4985176296,39.1422086409,26292,2010,2015,540939652001117,54093965200
Route 32 & Nelson Blvd.,Thomas,1472.0,Mountain State Brewing Co.,WV,MicroBrewery,-79.4985176296,39.1422086409,26292,2007,2009,540939652001117,54093965200
711 SW Ankeny St. ,Portland,1475.0,Tugboat Brewing Company ,OR,BrewPub,-122.677498819,45.5226035012,97205,2006,2015,410510106001002,41051010600
"10051 Old Grove Rd., Suite B",San Diego,1475.0,Ballast Point Brewing Co.,CA,MicroBrewery,-117.1112,32.8988,92131,2007,2015,060730170225014,06073017022
617 Great Basin Blvd.,Ely,1478.0,White Pine Brewing Co.,NV,MicroBrewery,-114.8735,39.2516,89301,2007,2015,320339702002063,32033970200
6404 Redwing Rd. ,Bethesda,1478.0,Tupper's Hop Pocket Brewing Company ,MD,MicroBrewery,-77.1273465304,38.973441206,20817,2006,2006,240317059021004,24031705902
4 N. Weinbach,Evansville,1480.0,Turoni's Pizza & Brewery,IN,BrewPub,-87.5291838566,37.9772695131,47711,2006,2010,181630003002010,18163000300
1640 W. Redstone Center Dr.,Park City,1480.0,Red Rock Brewing Co.,UT,BrewPub,-111.541485786,40.7201522702,84098,2007,2015,490439643071018,49043964307
402 Ingalls St.,Santa Cruz,1481.0,Santa Cruz Mountain Brewing,CA,MicroBrewery,-122.0475,36.9586,95060,2007,2015,060871012001012,06087101200
3755 Southern Blvd. ,Rio Rancho,1481.0,Turtle Mountain Brewing Co.,NM,BrewPub,-106.662745336,35.2417870575,87124,2006,2015,350430107152021,35043010715
237 Forrest Hills Dr.,Kingston,1484.0,Skytop Steakhouse & Brewing Co.,NY,BrewPub,-74.0392,41.9527,12401,2007,2011,361119515004068,36111951500
516 2nd St. S.,Twin Falls,1484.0,Twin Falls Brewing Co./Mugger's Brewpub,ID,BrewPub,-114.472477683,42.5520967226,83301,2006,2006,160830011003077,16083001100
4210 Kennett Pike,Greenville,1485.0,Twin Lakes Brewery,DE,MicroBrewery,-75.602327218,39.7847625436,19807,2006,2015,100030119002000,10003011900
282 Keswick Rd.,Glenside,1485.0,G.G. Brewers,PA,BrewPub,-75.1548,40.0964,19038,2007,2013,420912026032013,42091202603
277 N. Keswick Ave.,Glenside,1485.0,G G Brewers Brewing & Sir Winston's Pub,PA,BrewPub,-75.147376,40.106229,19038,2014,2015,420912017052006,42091201705
3201 Walnut St. ,Boulder,1488.0,Twisted Pine Brewing Company ,CO,MicroBrewery,-105.251276509,40.0203170801,80307,2006,2015,080130122034024,08013012203
3406 Merchant Ct.,Wilmington,1488.0,Azalea Coast Brewing,NC,MicroBrewery,-77.8754281998,34.313896672,28405,2007,2011,371290116032007,37129011603
17225 N. Dallas Pkwy ,Addison,1490.0,Two Rows Restaurant & Brewery ,TX,BrewPub,-96.8286822723,32.9849015661,75001,2006,2010,481130136161002,48113013616
1188 E. Champlain Dr.,Fresno,1490.0,Sequoia Brewing Co.,CA,BrewPub,-119.7569,36.8672,93720,2007,2015,060190055163002,06019005516
711 Central Expressway S,Allen,1491.0,Two Rows Restaurant & Brewery ,TX,BrewPub,-96.6808933652,33.0915936103,75002,2006,2015,480850315061063,48085031506
25383 Madison Ave.,Murrietta,1491.0,Murrietta Pizza & Brewing Co.,CA,BrewPub,-117.1971,33.5542,92562,2007,2008,060650498002001,06065049800
506 Highway 12,Rio Vista,1492.0,White Water Brewing Co.,CA,MicroBrewery,-121.6927,38.1606,94571,2007,2007,060952535003006,06095253500
5500 Greenville Ave. ,Dallas,1492.0,Two Rows Restaurant & Brewery ,TX,BrewPub,-96.7691601435,32.8530541605,75206,2006,2008,481130079092007,48113007909
416 N. Salsipuedes St.,Santa Barbara,1493.0,Telegraph Brewing Co.,CA,MicroBrewery,-119.6877,34.4224,93103,2012,2014,060830009001017,06083000900
418 N. Salsipuedes St.,Santa Barbara,1493.0,Telegraph Brewing Co.,CA,Brewery,-119.6877,34.4224,93103,2015,2015,060830009001017,06083000900
416 North Salsipuedes St.,Santa Barbara,1493.0,Telegraph Brewing Co.,CA,BrewPub,-119.6877,34.4224,93103,2007,2011,060830009001017,06083000900
2400 University Blvd. ,Houston,1493.0,Two Rows Restaurant & Brewery ,TX,BrewPub,-95.414967548,29.7151027089,77005,2006,2010,482014120002033,48201412000
48 Sanford Dr.,Gorham,1494.0,Sebago Brewing Co.,ME,Brewery,-70.396424,43.679212,04083,2015,2015,230050040011026,23005004001
48 Sanford Dr.,Sanford,1494.0,Sebago Brewing Co.,ME,MicroBrewery,-70.3966,43.6812,04083,2007,2014,230050040011027,23005004001
318 W. Fletcher St.,Alpena,1495.0,Fletcher Street Brewing Co.,MI,BrewPub,-83.4321,45.0665,49707,2007,2008,260070004003024,26007000400
1025 Owen St.,Lake Mills,1495.0,Tyranena Brewing Co.,WI,MicroBrewery,-88.895284253,43.0867717484,53551,2006,2015,550551005002013,55055100500
124 W. Fletcher St.,Alpena,1495.0,Fletcher Street Brewing Co.,MI,BrewPub,-83.430058,45.064724,49707,2009,2015,260070004003024,26007000400
10466 Town Center Dr. ,Westminster,1503.0,BJ's Brewhouse,CO,BrewHouse,-105.07386446,39.8867882128,80021,2007,2015,080590098271005,08059009827
17070 W. Center Rd.,Omaha,1503.0,Upstream Brewing Company ,NE,BrewPub,-96.1818909645,41.2329531026,68130,2006,2015,310550074511006,31055007451
514 S. 11th St. ,Omaha,1504.0,Upstream Brewing Company ,NE,BrewPub,-95.9303739608,41.2553349585,68102,2006,2015,310550018002033,31055001800
127 Elm St.,Milford,1504.0,Pennichuck Brewing Co.,NH,MicroBrewery,-71.6591,42.836,03055,2007,2009,330110162012001,33011016201
157 W. Adams St.,Stockton,1505.0,Valley Brewing Co.,CA,MicroBrewery,-121.300100006,37.9727796611,95204,2006,2014,060770013004001,06077001300
3010 S. Hulen St.,Fort Worth,1505.0,Covey Restaurant & Brewery,TX,BrewPub,-97.3877,32.7073,76109,2007,2010,484391054032012,48439105403
1727 Park Ave.,St. Louis,1506.0,Square One Brewery,MO,BrewPub,-90.2102,38.6166,63104,2007,2015,295101274002031,29510127400
267 E. Swedesford Rd. ,Wayne,1506.0,Valley Forge Brewing Company ,PA,BrewPub,-75.4270524142,40.0728958061,19087,2006,2006,420293001083006,42029300108
22113 US  HWY 6 & 19,Venango,1507.0,Sprague Farm & Brew Works,PA,BrewPub,-80.10561,41.779505,16440,2010,2015,420391102011078,42039110201
22019 US  HWY 6 & 19,Venango,1507.0,Sprague Farm & Brew Works,PA,BrewPub,-80.1131,41.7711,16440,2007,2009,420391102011096,42039110201
237 Union St.,Schenectady,1507.0,"Van Dyck, The",NY,BrewPub,-73.9449771033,42.8164377021,12305,2006,2015,360930335002005,36093033500
144 College St. ,Burlington,1508.0,Vermont Pub and Brewery ,VT,BrewPub,-73.2140370429,44.477254949,5401,2006,2015,500070010001020,50007001000
10690 N De Anza Blvd.,Cupertino,1508.0,BJ's Brewhouse,CA,BrewHouse,-122.0322,37.3317,95014,2007,2015,060855081012004,06085508101
13 W. 7th St.,Holland,1509.0,Via Maria,MI,BrewPub,-86.1080723961,42.791344688,49423,2006,2008,261390249002019,26139024900
20 Market Pl.,Baltimore,1509.0,Rams Head Tavern ,MD,BrewPub,-76.6068,39.2889,21202,2007,2008,245100401001047,24510040100
615 High St.,Portsmouth,1511.0,Alt Platz Brewing Co.,VA,BrewPub,-76.3041,36.8352,23704,2007,2008,517402109001023,51740210900
119 S. Front St.,Marquette,1511.0,Vierling Restaurant & Marquette Harbor Brewery,MI,BrewPub,-87.3928018948,46.5432171233,49855,2006,2015,261030001002023,26103000100
118 Walnut St.,Montclair,1512.0,Egan & Sons,NJ,BrewPub,-74.2121,40.8175,07042,2007,2015,340130166001013,34013016600
234 W. Dallas St.,Dallas,1512.0,Viking Brewing Co.,WI,MicroBrewery,-91.8152605032,45.2592193097,54733,2006,2015,550050009005064,55005000900
175 State Rd. E.,Westminster,1517.0,Wachusett Brewing Co.,MA,MicroBrewery,-71.8712230811,42.5584252185,1473,2006,2015,250277081003038,25027708100
1945 NW Quimby St.,Portland,1517.0,Lucky Labrador Beer Hall,OR,BrewPub,-122.6915,45.5335,97209,2007,2015,410510050001049,41051005000
32295 Route 20,Oak Harbor,1519.0,Flyers Restaurant & Brewery,WA,BrewPub,-122.652,48.2992,98277,2007,2015,530299707001003,53029970700
19400 Kaumualii Highway,Waimea,1519.0,Waimea Brewing Co.,HI,BrewPub,-159.675325155,21.9595592443,96796,2006,2006,150070409003005,15007040900
3410 Sassafras St. ,Pittsburgh,1521.0,Wainwright Brewing ,PA,BrewPub,-79.965423868,40.4616182974,15201,2006,2006,420030603001033,42003060300
2 Independent Dr.,Jacksonville,1521.0,Cellar Grille Tavern,FL,BrewPub,-81.6583,30.3252,32202,2007,2007,120310172001215,12031017200
117 E. 11th St.,Hays,1523.0,Lb. Brewing Co. & Gella's Diner,KS,BrewPub,-99.33,38.8721,67601,2007,2015,200510729003069,20051072900
240 SW First St.,Stevenson,1523.0,Walking Man Brewing & Public House,WA,BrewPub,-121.885042799,45.6922070648,98648,2006,2015,530599503001033,53059950300
11905 Gateway Blvd. West,El Paso,1525.0,BJ's Brewhouse,TX,BrewHouse,-106.3063,31.7227,79936,2010,2015,481410043093019,48141004309
11905 Gateway Boulevard West,El Paso,1525.0,BJ's Brewhouse,TX,BrewHouse,-106.3063,31.7227,79936,2007,2009,481410043093019,48141004309
250 Main St.,Park City,1525.0,Wasatch Brew Pub,UT,BrewPub,-111.494526568,40.6417618133,84060,2006,2015,490439644021030,49043964402
130 S. Lincoln St.,Port Angeles,1526.0,Peaks Brew Pub,WA,BrewPub,-123.4321,48.118,98362,2007,2014,530090009001003,53009000900
256 Moody St. ,Waltham,1526.0,Watch City Brewing Co.,MA,BrewPub,-71.2366039279,42.3718724396,2453,2006,2014,250173685001002,25017368500
631 Main St.,Alamosa,1528.0,San Luis Valley Brewing Co.,CO,BrewPub,-105.8661,37.4683,81101,2007,2015,080039602002039,08003960200
1101 N. Water St. ,Milwaukee,1528.0,Water Street Brewery ,WI,BrewPub,-87.9113675265,43.0445526972,53202,2006,2015,550790144001008,55079014400
625 3rd St. #D,Greeley,1531.0,Crabtree Brewing Co.,CO,MicroBrewery,-104.6874,40.4314,80634,2007,2015,081230007012012,08123000701
4785 Lake Forest Dr. ,Blue Ash,1531.0,Watson Bros. Bistro & Brewery ,OH,BrewPub,-84.3774568061,39.2508195262,45242,2006,2006,390610235221001,39061023522
416 South 12th St.,Omaha,1534.0,Jobber's Canyon Restaurant & Brewery,NE,BrewPub,-95.9319,41.2564,68103,2007,2008,310550018002026,31055001800
400 E. 1st St. ,Los Angeles,1534.0,Weiland Brewery Restaurant ,CA,BrewPub,-118.239107637,34.0490706786,90012,2006,2014,060372062002001,06037206200
113 River Bend Lane,Hailey,1537.0,River Bend Brewing Co.,ID,MicroBrewery,-114.3471,43.5955,83333,2007,2014,160139602002088,16013960200
1291 University Ave.,Morgantown,1537.0,West Virginia Brewing Co.,WV,BrewPub,-79.9577434289,39.6306301935,26505,2006,2015,540610101022013,54061010102
51 Dow Hwy (Route 236),Eliot,1538.0,Shipyard Brew Pub,ME,BrewPub,-70.7726,43.1314,03903,2007,2008,230310370003025,23031037000
28 Levesque Dr. (Route 236),Eliot,1538.0,Shipyard Brew Pub,ME,BrewPub,-70.7726,43.1314,03903,2009,2015,230310370003025,23031037000
35900 Industrial Way,Sandy,1541.0,Karlsson Brewing Co.,OR,BrewPub,-122.2959,45.4038,97055,2007,2008,410050234013023,41005023401
801 S. Ann St. ,Baltimore,1541.0,Wharf Rat / Oliver Breweries,MD,BrewPub,-76.5912010348,39.2826616063,21231,2006,2012,245100203003002,24510020300
12568 SW Main St.,Tigard,1542.0,Max's on Fanno Creek,OR,BrewPub,-122.7746,45.429,97223,2007,2015,410670308014000,41067030801
206 W. Pratt St. ,Baltimore,1542.0,Wharf Rat / Oliver Breweries,MD,BrewPub,-76.6178196381,39.2866115885,21201,2006,2015,245100401001109,24510040100
2234 Main St.,Ferndale,1543.0,Whatcom Brewery,WA,MicroBrewery,-122.60257267,48.8484230353,98248,2006,2006,530730105012015,53073010501
557 East Bay Street,Charleston,1543.0,Charleston Brewing Co.,SC,MicroBrewery,-79.9312,32.7922,29403,2007,2008,450190009001016,45019000900
836 N. Russell St. ,Portland,1546.0,White Eagle Saloon,OR,BrewPub,-122.674978725,45.540702964,97227,2006,2015,410510023031011,41051002303
47160 Spruce Haven St.,Kenai,1546.0,Kassik's Kenai Brew Stop,AK,MicroBrewery,-151.311,60.6638,99611,2007,2015,021220002003026,02122000200
4270 N Oracle Rd.,Tucson,1548.0,BJ's Brewhouse,AZ,BrewHouse,-110.9781,32.2841,85705,2007,2015,040190045102008,04019004510
929 N. Russell St. ,Portland,1548.0,Widmer Brewery,OR,BrewPub,-122.676112651,45.540977078,97227,2006,2015,410510023031012,41051002303
329 Main St.,Evansville,1553.0,Little Cheers Restaurant & Pub,IN,BrewPub,-87.5719,37.9712,47708,2007,2009,181630018001073,18163001800
189 Ewell Rd.,Williamsburg,1553.0,Williamsburg Brewing Co.,VA,MicroBrewery,-76.7324996716,37.3207779258,23188,2006,2015,511990510003028,51199051000
4057 Erie St. ,Willoughby,1555.0,Willoughby Brewing Company ,OH,BrewPub,-81.4063031505,41.6413291597,44094,2006,2015,390852014001008,39085201400
1115 W. Sample Street,South Bend,1555.0,Nine G Brewing Co.,IN,MicroBrewery,-86.2672,41.665,46619,2007,2008,181410027001049,18141002700
1680 E Waterloo Rd.,Akron,1559.0,Hoppin' Frog Brewery,OH,MicroBrewery,-81.4673,41.0259,44306,2007,2015,391535038001012,39153503800
139 N. Canyon St.,West Yellowstone,1559.0,Wolfpack Brewing Co.,MT,BrewPub,-111.099677311,44.6580133028,59758,2006,2010,300310015001080,30031001500
135 Main St.,North Woodstock,1560.0,"Woodstock Inn, Station & Brewery",NH,BrewPub,-71.6866862672,44.0322243105,3262,2006,2015,330099605001016,33009960500
1799 W. 5th Ave. #127,Columbus,1560.0,Cowtown Brewing Co.,OH,MicroBrewery,-83.0547,39.9893,43212,2007,2008,390490019022004,39049001902
22646 Woodward Ave. ,Ferndale,1561.0,Woodward Avenue Brewery ,MI,BrewPub,-83.1333907905,42.4590807247,48220,2006,2015,261251734004000,26125173400
8148 Main St.,Garrettsville,1561.0,Garrett's Mill and Tavern,OH,BrewPub,-81.096758,41.28418,44231,2007,2015,391336001031018,39133600103
17625 Detroit Rd.,Lakewood,1562.0,Pug Mahone's Pub and Eatery,OH,BrewPub,-81.8278907,41.4810992,44107,2011,2011,390351608001007,39035160800
1634 18th St. ,Denver,1562.0,Wynkoop Brewing Company ,CO,BrewPub,-104.998341757,39.7531780614,80202,2006,2015,080310017013002,08031001701
17621 Detroit Rd.,Lakewood,1562.0,Pug Mahone's Pub and Eatery,OH,BrewPub,-81.818833,41.484805,44107,2007,2010,390351609001002,39035160900
5051 Eastpointe Dr.,Medina,1563.0,Brown Derby Roadhouse,OH,BrewPub,-81.8004,41.1371,44256,2007,2010,391034080021000,39103408002
2439 Amber St. ,Philadelphia,1563.0,Yards Brewing Company ,PA,MicroBrewery,-75.1269982718,39.9828225918,19125,2006,2007,421010161001002,42101016100
1200 Clinton St. ,Nashville,1564.0,Yazoo Brewing Company ,TN,MicroBrewery,-86.7944888617,36.1650471113,37203,2006,2010,470370144001002,47037014400
"Pier 39, 100 39th St.",Astoria,1564.0,Rogue Ale House & Restaurant,OR,BrewHouse,-123.7981,46.1934,97103,2007,2015,410079503004003,41007950300
950 Kimball Lane,Verona,1565.0,Gray's Tied House,WI,BrewPub,-89.5196,42.9845,53593,2007,2015,550250137001027,55025013700
2123 1st Ave. N.,Billings,1565.0,Yellowstone Valley Brewing Co.,MT,BrewPub,-108.497562011,45.7862720556,59101,2006,2015,301110002003081,30111000200
280 S. Coast Highway,Laguna Beach,1566.0,BJ's Brewhouse,CA,BrewHouse,-117.7836,33.542,92651,2007,2015,060590626051024,06059062605
3446 Pheasant Meadow Dr.,O'Fallon,1566.0,Yippie-ie-O Grill,MO,BrewPub,-90.6963995917,38.7458714897,63366,2006,2006,291833111242022,29183311124
105 E. State St.,Hastings,1570.0,Walldorff Brewpub & Bistro,MI,BrewPub,-85.2877,42.6489,49058,2007,2015,260150113003009,26015011300
900 Wendell Ct.,Atlanta,1570.0,Zuma Brewing Co.,GA,MicroBrewery,-84.5203034261,33.7677221699,30336,2006,2006,131210078051003,13121007805
105 E. Jefferson Ave.,Kirkwood,1571.0,Wm. D Alandale Brewing Co.,MO,BrewPub,-90.4062,38.5823,63122,2007,2015,291892186001004,29189218600
40 Van Dyke St.,Brooklyn,1571.0,Six Point Craft Ales,NY,MicroBrewery,-74.0117387823,40.6737521705,11231,2006,2015,360470053004005,36047005300
1740 Route 228,Cranberry Township,1572.0,Hereford & Hops Restaurant & Brewpub,PA,BrewPub,-80.0846,40.6855,16066,2007,2008,420199123041031,42019912304
800 W. Diamond Ave.,Gaithersburg,1572.0,Dogfish Head Alehouse,MD,BrewPub,-77.2200665108,39.1455401608,20878,2006,2015,240317007061017,24031700706
3330 Pilot Knob Road,Eagan,1574.0,Granite City Food & Brewery ,MN,BrewPub,-93.1671040095,44.8376214618,55121,2006,2015,270370607262042,27037060726
3200 Tejon St.,Denver,1574.0,Northstar Restaurant & Brewery,CO,BrewPub,-105.0112,39.7621,80211,2007,2009,080310004022010,08031000402
310 S. Main St.,Ketchum,1577.0,Trail Creek Pub,ID,BrewHouse,-114.3643,43.6807,83340,2007,2008,160139603001166,16013960300
173 W. Main St.,Springerville,1577.0,Wild Weede Brewery,AZ,BrewPub,-109.284404112,34.1328666975,85938,2006,2009,040019705013035,04001970501
107 E. Toughnut St.,Tombstone,1578.0,Helldorado Brewing,AZ,MicroBrewery,-110.069669833,31.7127488083,86638,2006,2007,040030004001339,04003000400
516 Hansen St. South,Twin Falls,1578.0,Trail Creek Brewing Co.,ID,MicroBrewery,-114.46045,42.5612,83301,2007,2010,160830011003006,16083001100
"State Hwy 63, 1.5 miles n. of Hwy 50",Pecos,1579.0,Abbey Beverage Co.,NM,MicroBrewery,-105.735407649,35.5817828932,87552,2006,2010,350490108001088,35049010800
9151 First St.,Baroda,1579.0,Round Barn Brewery & Public House,MI,Brewery,-86.485208,41.953138,49101,2015,2015,260210110002024,26021011000
10983 Hills Rd.,Baroda,1579.0,"Round Barn Winery, Distillery, Brewery",MI,MicroBrewery,-86.4573,41.9055,49101,2007,2014,260210110003033,26021011000
804 E. Midland St.,Bay City,1580.0,Lumber Barons' Charcoal Grill & Brewpub,MI,BrewPub,-83.8983,43.6019,48706,2007,2015,260172866003026,26017286600
101 E. College Ave.,Silver City,1580.0,Silver City Brewing Co.,NM,MicroBrewery,-108.275912374,32.7743069065,88062,2006,2009,350179644002042,35017964400
3020 Water St.,Bay City,1581.0,Tri-City Brewing Co.,MI,MicroBrewery,-83.8651,43.6088,,2007,2011,260172865001026,26017286500
209 West Holland Avenue ,Alpine,1581.0,Edelweiss Brewery & Restaurant,TX,BrewPub,-103.662458673,30.3572826442,79830,2006,2006,480439504002015,48043950400
3020 N. Water St.,Bay City,1581.0,Tri City Brewing Co.,MI,MicroBrewery,-83.866711,43.608177,48708,2012,2015,260172865001026,26017286500
221 Garland St.,Traverse City,1584.0,Right Brain Brewery @ Salon Saloon,MI,MicroBrewery,-85.626505,44.765394,49864,2008,2015,260555515003038,26055551500
225 E. 16th St.,Traverse City,1584.0,Right Brain Brewery,MI,MicroBrewery,-85.620485,44.749266,49864,2013,2015,260555514002008,26055551400
6681 W. Beardsley Rd.,Glendale,1584.0,Oggi's Pizza and Brewing Co.,AZ,BrewPub,-112.201652527,33.6673628992,85308,2006,2015,040136159001003,04013615900
15546 County Hwy. B,Hayward,1585.0,Old Hayward Eatery & Brewpub,WI,BrewPub,-91.4693890601,46.0046949926,54843,2006,2014,551131003002115,55113100300
359 Metropolitan Ave.,Brooklyn,1585.0,Spuyten Duyvil,NY,BrewPub,-73.9559,40.7142,11211,2007,2007,360470519002003,36047051900
700 Penn St.,Reading,1586.0,"Stoudt's ""Under the Ice"" Pub",PA,BrewPub,-75.9237384856,40.334952936,19602,2006,2015,420110001003016,42011000100
533 NE F St.,Grants Pass,1586.0,Wild River Pub & Publick House,OR,BrewHouse,-123.322,42.4387,97526,2007,2015,410333605004035,41033360500
2530 Parkway,Pigeon Forge,1587.0,Smoky Mountain Brewery,TN,BrewPub,-83.5774,35.8057,37863,2006,2015,471550810002061,47155081000
11641 Rancho Rd.,Adelanto,1587.0,Jergensen Brewing,CA,MicroBrewery,-117.4121,34.5575,92301,2007,2007,060710091141019,06071009114
6900 El Camino Real,Atascadero,1588.0,Hoover's 101,CA,BrewPub,-120.665846,35.487336,93422,2007,2013,060790125022018,06079012502
37 Corey Rd.,Hancock,1588.0,John Harvard's Brew House ,MA,BrewPub,-73.2939362526,42.5561862515,1237,2006,2015,250039351002059,25003935100
1635 Industrial Park Ave,Redlands,1589.0,Babe's Slim Pig N's Bar-B-Que and Alehouse,CA,BrewPub,-117.2098,34.0644,92374,2006,2009,060710078001066,06071007800
10750 Stockdale Hwy.,Bakersfield,1589.0,BJ's Brewhouse,CA,BrewHouse,-119.1215,35.3499,93309,2007,2015,060290028061037,06029002806
1200 Roseville Parkway,Roseville,1590.0,BJ's Restaurant and Brewery,CA,BrewPub,-121.276144981,38.7744785564,95678,2006,2015,060610226001016,06061022600
2205 Fairview Ave.,Brentwood,1590.0,Nocturnal Brewing Co.,CA,MicroBrewery,-121.7233,37.956,94513,2007,2008,060133032031010,06013303203
3229 Durfee Ave.,El Monte,1591.0,Skyscraper Brewing Co.,CA,MicroBrewery,-118.0122,34.0617,91732,2007,2012,060374333021031,06037433302
19835 E. Walnut Dr. N,Industry,1591.0,Skyscraper Brewing Co.,CA,MicroBrewery,-117.869896,33.997366,91789,2013,2015,060374033031092,06037403303
1150 El Camino Real,San Bruno,1591.0,BJ's Restaurant and Brewery,CA,BrewPub,-122.4153,37.627,94066,2006,2015,060816041013015,06081604101
13200 Kirkham Way,Poway,1592.0,Lightning Brewery,CA,MicroBrewery,-117.0452,32.9361,92064,2006,2015,060730170492029,06073017049
