address,city,id,name,state,type,x,y,zip,first_appearance,final_appearance,block_fips,tract_fips
3006 Judson St.,Gig Harbor,3325,7 Seas Brewing,WA,MicroBrewery,-122.578613,47.327819,98335,2014,2015,530530725072003,53053072507
28120 Highway 410,Buckley,,Elkhead Brewing Co.,WA,BrewPub,-122.0532732,47.1587555,98321,2005,2015,530530702074028,53053070207
206 Katy Penman Ave.,Bremerton,2599,Silver City Brewery,WA,MicroBrewery,-122.678125,47.5615669,98312,2012,2015,530350809001037,53035080900
1100 Perry Ave.,Bremerton,2906,Der Blokken Brewery,WA,BrewPub,-122.613577,47.570497,98310,2011,2015,530350804001021,53035080400
"1830 Bickford Ave., Ste 111",Snohomish,5564,Sound to Summit Brewing,WA,Brewery,-122.104897,47.934502,98290,2015,2015,530610525022023,53061052502
170 Cross Island Rd.,Camano,2810,Diamond Knot Camano Lodge,WA,BrewHouse,-122.4936334,48.2256127,98282,2011,2015,530299714003002,53029971400
32295 Route 20,Oak Harbor,1519,Flyers Restaurant & Brewery,WA,BrewPub,-122.652,48.2992,98277,2007,2015,530299707001003,53029970700
625 4th St. ,Mukilteo,407,Eagle Brewing Company & Riley's Pizza,WA,BrewPub,-122.304058471,47.9452892551,98275,2006,2007,530610413012038,53061041301
625 4th Street ,Mukilteo,,Eagle Brewing Company & Riley's Pizza,WA,BrewPub,-122.303842,47.9454733,98275,2005,2005,530610413012038,53061041301
4602 Chennault Beach Rd.,Mukilteo,2812,Diamond Knot B2 Brewery & Taproom,WA,MicroBrewery,-122.295697,47.895478,98275,2011,2015,530610420061006,53061042006
403 Lincoln Ave.,Mukilteo,2811,Diamond Knot Lincoln Ave. Pizza & Alehouse,WA,BrewPub,-122.303474,47.945315,98275,2011,2015,530610413012038,53061041301
621 Front St. ,Mukilteo,372,Diamond Knot Brewery & Alehouse ,WA,BrewPub,-122.305021235,47.9485668794,98275,2006,2015,530610413013002,53061041301
621 Front Street ,Mukilteo,,Diamond Knot Brewery & Alehouse ,WA,BrewPub,-122.304687,47.94845,98275,2005,2005,530610413013002,53061041301
404 S. 3rd St.,Mount Vernon,,Skagit River Brewing Co.,WA,BrewPub,-122.3353636,48.4192832,98273,2005,2015,530579525003028,53057952500
17406 State Route 536,Mount Vernon,2783,North Sound Brewing Co.,WA,MicroBrewery,-122.370236,48.431747,98273,2011,2015,530579526002009,53057952600
29021 State Route 2,Monroe,2716,Headknocker Brewery,WA,MicroBrewery,-121.843631,47.855345,98272,2011,2015,530610538023008,53061053802
104 N. Lewis St.,Monroe,,Twin Rivers Brewing/Sailfish Bar & Grill,WA,BrewPub,-121.9707759,47.856331,98272,2005,2015,530610522081027,53061052208
14524 Smokey Point Blvd.,Marysville,4939,Whitewall Brewing Co.,WA,Brewery,-122.1842041,48.1282539,98271,2015,2015,530610528031012,53061052803
4029 W. 129th Pl.,Marysville,2977,Steffan's Aldergrove Brewery,WA,MicroBrewery,-122.287585,48.114606,98271,2011,2012,530619400022010,53061940002
11927 84th St.,Lake Stevens,5107,Brewbakers,WA,Brewery,-122.0686188,48.0731926,98258,2015,2015,530610527091007,53061052709
11628 Meridian Pl. NE,Lake Stevens,3758,Lake Stevens Brewing Co.,WA,MicroBrewery,-122.072445,47.997012,98258,2013,2015,530610526063002,53061052606
117 S. 1st St.,La Conner,,La Conner Brewing,WA,BrewPub,-122.4944469,48.3947207,98257,2005,2015,530579521001003,53057952100
1 Front St.,Friday Harbor,,Front St. Alehouse / San Juan Brewing,WA,BrewPub,-123.0155784,48.5354194,98250,2005,2010,530559604002014,53055960400
2234 Main St.,Ferndale,1543,Whatcom Brewery,WA,MicroBrewery,-122.60257267,48.8484230353,98248,2006,2006,530730105012015,53073010501
7056 Portal Way,Ferndale,4640,Menace Brewing,WA,MicroBrewery,-122.6086426,48.8974838,98248,2014,2015,530730104042104,53073010404
2234 Main Street,Ferndale,,Whatcom Brewery,WA,MicroBrewery,-122.60322,48.848801,98248,2005,2005,530730105012015,53073010501
2030 Main St.,Ferndale,1365,Whatcom Brewing @ the Frank-n-Stein,WA,BrewPub,-122.5912,48.8467,98248,2007,2010,530730105024013,53073010502
33 Hope Lane,Eastsound,3240,Island Hoppin' Brewery,WA,MicroBrewery,-122.914886,48.70256,98245,2013,2015,530559601001097,53055960100
82 Lagoon Rd.,Orcas,3240,Island Hoppin Brewery,WA,MicroBrewery,-123.009714,48.633058,98245,2012,2012,530559601001009,53055960100
6186 Mt Baker Hwy,Deming,,North Fork Brewery,WA,BrewPub,-122.151303,48.890606,98244,2005,2015,530730101005041,53073010100
650 S. Emens,Darrington,5101,Whiskey Ridge Brewing,WA,Brewery,-121.601814,48.249302,98241,2015,2015,530610537001156,53061053700
25909 Clear Creek Rd.,Darrington,5100,River Time Brewing,WA,Brewery,-121.5889435,48.2330284,98241,2015,2015,530610537001115,53061053700
23 Front St.,Coupeville,,Captain's City Brewery,WA,BrewPub,-122.687997,48.220844,98239,2005,2005,530299710001024,53029971000
38302 State Route 20,Concrete,1800,Birdsview Brewing Co.,WA,BrewPub,-121.913094,48.528292,98237,2008,2015,530579510001043,53057951000
6793 S. Sills Rd.,Clinton,,Whidbey Island Brewing Co.,WA,BrewPub,-122.441764,47.964436,98236,2005,2005,530299720002013,53029972000
1107 Railroad Ave.,Bellingham,,Boundary Bay Brewery & Bistro,WA,BrewPub,-122.4808773,48.7476368,98225,2005,2015,530730006001041,53073000600
2238 James St.,Bellingam,3261,Kulshan Brewing,WA,MicroBrewery,-122.464711,48.759613,98225,2013,2013,530730005012003,53073000501
1807 Dean Ave.,Bellingham,4633,Wander Brewing,WA,Brewery,-122.4737459,48.754288,98225,2015,2015,530730006001001,53073000600
1330 N. Forest St.,Bellingham,4632,Aslan Brewing,WA,Brewery,-122.4744873,48.748394,98225,2015,2015,530730005013014,53073000501
601 W. Holly St.,Bellingham,2078,Chuckanut Brewery & Kitchen,WA,BrewPub,-122.484761,48.7533,98225,2009,2015,530730005022068,53073000502
1427 Railroad Ave.,Bellingham,5141,Local Public House (Menace Brewing),WA,BrewHouse,-122.4762699,48.7505054,98225,2015,2015,530730006001028,53073000600
2238 James St.,Bellingham,3261,Kulshan Brewing,WA,MicroBrewery,-122.464711,48.759613,98225,2014,2015,530730005012003,53073000501
19529 17th Drive NE,Arlington,1811,Skookum Brewery (temporarily closed),WA,MicroBrewery,-122.206553,48.175679,98223,2008,2013,530610531011003,53061053101
17925A 59th Ave NE,Arlington,1811,Skookum Brewery,WA,MicroBrewery,-122.151013,48.159316,98223,2014,2015,530610535091012,53061053509
320 Commercial Ave.,Anacortes,31,Anacortes Brewery & Rockfish Grill,WA,BrewPub,-122.61270428,48.5197104035,98221,2006,2015,530579406001022,53057940600
320 Commercial Avenue,Anacortes,,Anacortes Brewery & Rockfish Grill,WA,BrewPub,-122.61286,48.5193742,98221,2005,2005,530579406001022,53057940600
715 100th St. SE,Everett,1518,Lazy Boy Brewing,WA,MicroBrewery,-122.223,47.9073,98208,2007,2015,530610418066001,53061041806
204 48th St. SW,Everett,2907,Vital Brewing,WA,MicroBrewery,-122.229854,47.954752,98203,2011,2011,530610411004002,53061041100
1524 W. Marine View,Everett,,Scuttlebutt Brewing Co.,WA,BrewPub,-122.2141747,47.9974532,98201,2005,2014,530610401004012,53061040100
2414 Chestnut St.,Everett,3855,Justice Brewing (by appt only),WA,MicroBrewery,-122.18803,47.985383,98201,2013,2015,530610405001019,53061040500
2929 Colby Ave.,Everett,,Flying Pig Brewing Co.,WA,BrewPub,-122.2082739,47.9783323,98201,2005,2005,530610408002054,53061040800
2019 Hewitt Ave.,Everett,3178,Fish Tale Brew Pub,WA,BrewHouse,-122.202625,47.979357,98201,2012,2015,530610407001013,53061040700
1205 Craftsman Way,Everett,1153,Scuttlebutt Brewing Co.,WA,BrewPub,-122.202079,47.978985,98201,2015,2015,530610407001014,53061040700
1159 Southcenter Mall,Tukwila,2315,BJ's Brewhouse,WA,BrewHouse,-122.255538,47.459236,98188,2009,2015,530330262001124,53033026200
10845 E. Marginal Way S. ,Tukwila,,Pacific Crest Brewing Company ,WA,BrewPub,-122.2903778,47.5052448,98168,2005,2006,530330263002008,53033026300
255 SW 152nd St.,Burien,1603,Elliott Bay Brewhouse & Pub,WA,BrewPub,-122.338,47.4669,98166,2008,2015,530330279001020,53033027900
2504 S. Jackson St.,Seattle,5174,Standard Brewing,WA,Brewery,-122.2996368,47.5994415,98144,2015,2015,530330089003022,53033008900
4700 Ohio Ave. South,Seattle,2107,Two Beers Brewing Co.,WA,MicroBrewery,-122.338128,47.560571,98134,2011,2015,530330093003188,53033009300
2942 1st Ave. S,Seattle,5620,Ghostfish Brewing,WA,Brewery,-122.333978,47.576345,98134,2015,2015,530330093003029,53033009300
3100 Airport Way South,Seattle,2729,Emerald City Beer Co.,WA,MicroBrewery,-122.320728,47.575541,98134,2011,2015,530330093003089,53033009300
3201 1st Ave. South,Seattle,2978,Epic Ales,WA,MicroBrewery,-122.3343733,47.5753273,98134,2011,2015,530330093003037,53033009300
"3828 4th Ave. S., Ste 2",Seattle,5694,Seapine Brewing Co.,WA,Brewery,-122.3290039,47.5692049,98134,2015,2015,530330093003157,53033009300
1201 1st Ave. S. ,Seattle,1137,"Pyramid Alehouse, Brewery & Restaurant ",WA,BrewPub,-122.334309156,47.5913243716,98134,2006,2015,530330093002048,53033009300
1201 First Avenue South ,Seattle,,"Pyramid Alehouse, Brewery & Restaurant ",WA,BrewPub,-122.3348888,47.592012,98134,2005,2005,530330093002048,53033009300
4415 Fauntleroy Way SW,Seattle,4528,West Seattle Brewing Co.,WA,MicroBrewery,-122.3779068,47.5642509,98126,2014,2015,530330098003028,53033009800
3400 Harbor Ave SW #115,Seattle,1812,Schooner Exact Brewing Co.,WA,MicroBrewery,-122.370628,47.573128,98126,2008,2008,530330099004033,53033009900
12537 Lake City Way NE,Seattle,3293,Elliott Bay Public House & Brewery,WA,BrewPub,-122.295056,47.720083,98125,2013,2015,530330001005006,53033000100
401 NE Northgate Way,Seattle,2223,Ram Restaurant & Brewery,WA,BrewHouse,-122.324664,47.708532,98125,2009,2015,530330012004010,53033001200
542 1st Ave. South,Seattle,1516,Elysian Fields,WA,BrewPub,-122.3341,47.5981,98122,2007,2015,530330093002015,53033009300
1221 E. Pike St. ,Seattle,430,Elysian Brewing Company ,WA,BrewPub,-122.316419009,47.6140829596,98122,2006,2015,530330075004008,53033007500
1221 East Pike Street ,Seattle,,Elysian Brewing Company ,WA,BrewPub,-122.3159648,47.6139451,98122,2005,2005,530330075004008,53033007500
300 E. Pike St. ,Seattle,1336,Six Arms Pub ,WA,BrewPub,-122.327435898,47.6142579623,98122,2006,2015,530330084003004,53033008400
1812 12th Ave.,Seattle,5318,Outer Planet Craft Brewing,WA,Brewery,-122.316505,47.618023,98122,2015,2015,530330075004000,53033007500
1205 E Pike,Seattle,3772,Bluebird Microcreamery and Brewery,WA,BrewHouse,-122.316647,47.614105,98122,2013,2015,530330075004007,53033007500
300 E. Pike Street ,Seattle,,Six Arms Pub ,WA,BrewPub,-122.3273066,47.6141055,98122,2005,2005,530330084003004,53033008400
1421 Elliott Ave. W,Seattle,5218,Holy Mountain Brewing,WA,Brewery,-122.373957,47.6308172,98119,2015,2015,530330058022024,53033005802
"5041 Rainier Ave. S, #106",Seattle,5835,Flying Lion Brewing,WA,Brewery,-122.284448,47.556523,98118,2015,2015,530330103005014,53033010300
5718 Rainier Ave S.,Seattle,3979,Spinnaker Bay Brewing,WA,MicroBrewery,-122.27758,47.550996,98118,2014,2015,530330103002006,53033010300
4720 California Ave. SW ,Seattle,,Elliott Bay Brewing Company ,WA,BrewPub,-122.3865729,47.5603921,98116,2005,2015,530330105004004,53033010500
"9415 Coppertop Loop, Suite 103",Bainbridge Island,3569,Bainbridge Island Brewing,WA,MicroBrewery,-122.524932,47.648623,98110,2013,2015,530350909003000,53035090900
1001 Fairview Ave. N.,Seattle,1604,Stix Billiards & Brewhouse,WA,BrewPub,-122.3321,47.6278,98109,2007,2008,530330066001031,53033006600
200 Roy St. #105 ,Seattle,,McMenamins Queen Anne Hill ,WA,BrewPub,-122.3523716,47.6256956,98109,2005,2015,530330070003012,53033007000
9130 15th Pl. S.,Seattle,2601,Odin Brewing Co.,WA,MicroBrewery,-122.313294,47.521806,98108,2010,2015,530330264001010,53033026400
"309 S Cloverdale St., Unit A2",Seattle,5116,Tin Dog Brewing,WA,Brewery,-122.331009,47.525414,98108,2015,2015,530330112001017,53033011200
5200 Denver Ave S.,Seattle,452,Georgetown Brewing Co.,WA,MicroBrewery,-122.326707,47.555477,98108,2013,2015,530330093003167,53033009300
"503 South Michigan St., #B",Seattle,5834,Counterbalance Brewing Co.,WA,Brewery,-122.327835,47.545521,98108,2015,2015,530330109002080,53033010900
8103 8th Ave. S,Seattle,4830,Burdick Brewery,WA,Brewery,-122.3231735,47.5303078,98108,2015,2015,530330112002043,53033011200
3901 1st Ave. South,Seattle,1812,Schooner Exact Brewing Co.,WA,MicroBrewery,-122.334187,47.568821,98108,2012,2015,530330093003126,53033009300
5510 Airport Way South,Seattle,5450,Elysian Brewing Co. (by appt only),WA,Brewery,-122.3201673,47.5526147,98108,2015,2015,530330104021009,53033010402
1605 South 93rd Street ,Seattle,,Baron Brewing,WA,MicroBrewery,-122.3119343,47.5196011,98108,2005,2005,530330264001029,53033026400
8103 8th Ave. South,Seattle,,Lowercase Brewing,WA,MicroBrewery,-122.3231782,47.5303889,98108,2014,2015,530330112002043,53033011200
1605 S. 93rd St. ,Seattle,80,Baron Brewing,WA,MicroBrewery,-122.31218071,47.5186929471,98108,2006,2013,530330264001029,53033026400
5840 Airport Way S. #201,Seattle,,Georgetown Brewing Company,WA,MicroBrewery,-122.3180417,47.5510401,98108,2005,2015,530330104021013,53033010402
9320 15th Ave S.,Seattle,2057,Laughing Buddha Brewing Co.,WA,MicroBrewery,-122.313433,47.519316,98108,2008,2011,530330264001029,53033026400
"1406 NW 53rd St., #1A",Seattle,3438,Reuben's Brews,WA,MicroBrewery,-122.37407,47.667181,98107,2013,2015,530330047002004,53033004700
1550 NW 49th St.,Seattle,3239,Hilliard's Beer,WA,MicroBrewery,-122.377659,47.6646,98107,2013,2015,530330047002026,53033004700
1514 Leary Ave. NW,Seattle,3720,Peddler Brewing Co.,WA,MicroBrewery,-122.376864,47.663641,98107,2014,2015,530330047002039,53033004700
826 NW 49th St.,Seattle,3606,Populuxe Brewing,WA,MicroBrewery,-122.366961,47.664398,98107,2014,2015,530330047002033,53033004700
4301 Leary Way NW ,Seattle,,Hale's Ales Brewery & Pub ,WA,BrewPub,-122.365603,47.65922,98107,2005,2015,530330048003010,53033004800
4358-B Leary Way NW,Seattle,3923,Bad Jimmy's Brewing Co.,WA,MicroBrewery,-122.365439,47.660103,98107,2014,2015,530330048003003,53033004800
1108 NW 52nd St.,Seattle,4579,Stoup Brewing,WA,MicroBrewery,-122.3712006,47.6666527,98107,2014,2015,530330047002009,53033004700
1111 N.W. Ballard Way,Seattle,790,Maritime Pacific Brewing's Jolly Roger Taproom,WA,BrewPub,-122.371713,47.662702,98107,2011,2015,530330047002053,53033004700
1514 NW Leary Way ,Seattle,,Maritime Pacific Brewing / Jolly Roger Taproom,WA,BrewPub,-122.3770908,47.6638963,98107,2005,2010,530330047002038,53033004700
700 NW 42nd St.,Seattle,2665,Gilligan's Brewing Co.,WA,MicroBrewery,-122.365397,47.658096,98107,2011,2012,530330047002081,53033004700
1550 NW 49th St.,Ballard,3239,Hilliard's Beer,WA,MicroBrewery,-122.377659,47.6646,98107,2012,2012,530330047002026,53033004700
5329 Ballard Ave. NW,Seattle,4060,Urban Family Brewing & Public House,WA,BrewPub,-122.38374,47.666838,98107,2014,2015,530330047004012,53033004700
9832 14th Ave. SW ,Seattle,,Pacific Rim Brewing Company,WA,BrewPub,-122.352381,47.514338,98106,2005,2015,530330265002008,53033026500
4730 University Village Place NE ,Seattle,,Ram Restaurant & Brewery,WA,BrewPub,-122.2993755,47.6618612,98105,2005,2005,530330043011014,53033004301
4133 University Way NE ,Seattle,,Big Time Brewery & Alehouse ,WA,BrewPub,-122.3134202,47.6578504,98105,2005,2015,530330053014001,53033005301
4730 University Village Plaza NE,Seattle,1157,Ram Restaurant & Brewery,WA,BrewPub,-122.29978323,47.6634147757,98105,2006,2008,530330043011012,53033004301
2650 University Village,Seattle,1029,Ram Restaurant & Brewery,WA,BrewHouse,-122.299387,47.663431,98105,2009,2015,530330043011012,53033004301
7400 Greenwood Ave N.,Seattle,3771,Bluebird Microcreamery and Brewery,WA,MicroBrewery,-122.35531,47.682678,98103,2013,2015,530330029002008,53033002900
2106 North 55th Street ,Seattle,,Elysian TangleTown Brewery ,WA,BrewPub,-122.3335032,47.6688073,98103,2005,2005,530330046002008,53033004600
3601 Fremont Ave. N. ,Seattle,352,Dad Watsons ,WA,BrewPub,-122.349824347,47.6514759118,98103,2006,2011,530330049002011,53033004900
4912 17th Ave. NW,Seattle,2789,NW Peaks Brewery,WA,MicroBrewery,-122.378588,47.6649562,98103,2011,2015,530330047002026,53033004700
3601 Fremont Avenue North ,Seattle,,Dad Watsons ,WA,BrewPub,-122.350157,47.651635,98103,2005,2005,530330049003012,53033004900
819 N. 49th St.,Seattle,2107,Two Beers Brewing Co.,WA,MicroBrewery,-122.348264,47.6641,98103,2009,2010,530330049001012,53033004900
3515 Fremont Ave N,Seattle,3773,Bluebird Microcreamery and Brewery,WA,BrewHouse,-122.349893,47.650608,98103,2013,2015,530330049002018,53033004900
8551 Greenwood Ave. N,Seattle,2403,Pillagers Pub (Baron Brewing/Three Skulls Ales),WA,BrewHouse,-122.355501,47.691603,98103,2010,2013,530330017011004,53033001701
2106 N. 55th St. ,Seattle,431,Elysian TangleTown Brewery ,WA,BrewPub,-122.333581671,47.6687650825,98103,2006,2015,530330046002008,53033004600
8564 Greenwood Ave N.,Seattle,2086,Naked City Taphouse,WA,BrewPub,-122.355103,47.691812,98103,2009,2015,530330017011003,53033001701
225 North 36th St.,Seattle,3605,Outlander Brewery & Pub,WA,BrewPub,-122.355463,47.652466,98103,2013,2015,530330048003053,53033004800
7410 Greenwood Ave. N,Seattle,2788,Lantern Brewing,WA,MicroBrewery,-122.3552792,47.6829362,98103,2012,2015,530330028002004,53033002800
3409 Woodland Park Ave. North,Seattle,2397,Fremont Brewing Co.,WA,MicroBrewery,-122.344254,47.648897,98103,2010,2015,530330054003014,53033005400
1516 2nd Ave.,Seattle,5449,Elysian Bar,WA,BrewHouse,-122.33902,47.609924,98101,2015,2015,530330081002007,53033008100
"600 Pine St., 4th Floor",Seattle,537,Gordon Biersch Brewery Restaurant ,WA,BrewPub,-122.33528516,47.6124499971,98101,2006,2015,530330082001002,53033008200
1415 1st Ave. ,Seattle,1108,Pike Pub & Brewery ,WA,BrewPub,-122.339247378,47.6080905699,98101,2006,2015,530330081003003,53033008100
1333 5th Avenue ,Seattle,,Rock Bottom Restaurant & Brewery ,WA,BrewPub,-122.3347554,47.6093374,98101,2005,2005,530330081002012,53033008100
1333 5th Ave. ,Seattle,1232,Rock Bottom Restaurant & Brewery ,WA,BrewPub,-122.334067447,47.6091262793,98101,2006,2015,530330082001021,53033008200
"600 Pine Street, 4th Floor",Seattle,,Gordon Biersch Brewery Restaurant ,WA,BrewPub,-122.3354092,47.6125141,98101,2005,2005,530330082001002,53033008200
1415 1st Avenue ,Seattle,,Pike Pub & Brewery ,WA,BrewPub,-122.3397797,47.6082134,98101,2005,2005,530330081003004,53033008100
1408 Lake Tapps Pkwy E.,Auburn,,Rock Wood Fired Pizza & Spirits,WA,BrewPub,-122.2100316,47.2445899,98092,2005,2005,530530703161007,53053070316
1408 Lake Tapps Pkwy E.,Sumner,1235,Rock Wood Fired Pizza & Spirits,WA,BrewPub,-122.213973999,47.2438498721,98092,2006,2006,530530703161007,53053070316
14300 N.E. 145th St.,Woodinville,,Redhook Ale Brewery,WA,BrewPub,-122.1488713,47.7348275,98072,2005,2015,530330219061033,53033021906
"19510 144th Ave NE, Suite E-6",Woodinville,3542,Triplehorn Brewing Co.,WA,MicroBrewery,-122.147726,47.768813,98072,2013,2015,530330323191000,53033032319
19405 144th Ave. NE,Woodinville,5623,Blue Lightning Brew,WA,Brewery,-122.1477717,47.7677768,98072,2015,2015,530330323191013,53033032319
5817 238th Street SE,Woodinville,3271,Brickyard Brewing,WA,MicroBrewery,-122.154226,47.781694,98072,2012,2015,530610519261012,53061051926
"12826 NE 178th St., #C",Woodinville,3618,Twelve Bar Brews,WA,MicroBrewery,-122.169157,47.756435,98072,2013,2015,530330218022042,53033021802
19151 144th Ave NE,Woodinville,3242,Dirty Bucket Brewery,WA,MicroBrewery,-122.147677,47.766217,98072,2013,2015,530330323191000,53033032319
10124 SW Quartermaster Dr.,Vashon,3270,Vashon Brewing Co.,WA,MicroBrewery,-122.463811,47.403209,98070,2013,2015,530330277022013,53033027702
8032 Falls Ave. SE,Snoqualmie,,Snoqualmie Falls Brewing Co.,WA,MicroBrewery,-121.824017,47.528832,98065,2005,2015,530330327032011,53033032703
17625 NE 65th St.,Redmond,5907,Postdoc Brewing,WA,Brewery,-122.105003,47.663639,98052,2015,2015,530330323132043,53033032313
8461 164th Ave NE,Redmond,4894,Bushnell Craft Brewing,WA,BrewPub,-122.1216638,47.678059,98052,2015,2015,530330323092013,53033032309
14679 NE 95th St.,Redmond,2210,Black Raven Brewing Co.,WA,MicroBrewery,-122.143438,47.685805,98052,2009,2015,530330323091008,53033032309
17825 NE 65th Street ,Redmond,,Mac & Jack's Brewery,WA,MicroBrewery,-122.1025491,47.6637249,98052,2005,2005,530330323132043,53033032313
7950 164th Ave NE,Redmond,,NW Brewhouse & Grill,WA,BrewPub,-122.121234,47.6745536,98052,2005,2005,530330323092027,53033032309
